species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,Non-infectious,All conditions,14908583338.1007,1908925854.99529,11167088662.309933,18650078013.891468,23.8661044574125,624676028.0758885,79984811.02777553,467905798.46144855,781446257.6903286
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Health cost,External,All causes,559454830.5118797,730673.7730799668,558022709.9166429,560886951.1071165,27.4293865941667,20396184.5297283,26638.356296139566,20343973.351387866,20448395.708068736
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,Brucellosis,4619.321115363697,443.4752341235032,3750.1096564816303,5488.532574245763,27.4293865941667,168.407743990384,16.167887407945727,136.71868467081038,200.0968033099576
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,FMD,753037.0713841666,71493.08765665354,612910.6195771256,893163.5231912076,27.4293865941667,27453.660649644713,2606.4413584756467,22345.035587032446,32562.28571225698
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,Other diseases,84184.04361105885,106873.29198904947,-125287.60868747809,293655.6959095958,27.4293865941667,3069.1187104038972,3896.306307184346,-4567.641651677421,10705.879072485215
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Health cost,Non-infectious,All conditions,559454830.5118797,730673.7730799668,558022709.9166429,560886951.1071165,27.4293865941667,20396184.5297283,26638.356296139566,20343973.351387866,20448395.708068736
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,External,All causes,2687077305.52387,522431659.841,1663111252.2355099,3711043358.81223,27.4293865941667,97963448.66477329,19046421.546740077,60632462.43316273,135294434.89638382
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,FMD,44586871.54115697,20666.37509154217,44546365.445977546,44627377.63633639,27.4293865941667,1625514.715325026,753.4391999833202,1624037.9744930586,1626991.4561569933
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,Other diseases,6293163987.7118635,580365829.1869137,5155646962.505512,7430681012.918215,27.4293865941667,229431451.77917343,21158542.03281155,187960709.39486277,270902194.1634841
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Non-infectious,All conditions,3885546786.81498,532510125.388645,2841826941.053236,4929266632.576724,27.4293865941667,141656349.96887988,19413854.683206506,103605194.78979512,179707505.14796463
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,External,All causes,5503873284.70259,1140956852.14441,3267597854.4995465,7740148714.905634,27.4293865941667,200656083.42379326,41596149.014395125,119127631.35557882,282184535.49200773
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,Brucellosis,-79817097.53771387,4425652168.532412,-8754095347.86124,8594461152.785812,27.4293865941667,-2909911.8663735725,161347106.80965784,-319150241.2133029,313330417.4805558
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,FMD,232467174.02657324,4341284928.468489,-8276451285.771665,8741385633.824812,27.4293865941667,8475113.842903476,158271309.2604022,-301736652.30748487,318686879.99329185
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,Other diseases,18088168130.989838,6573872869.249774,5203377307.260281,30972958954.719395,27.4293865941667,659444864.6852561,239665325.60548815,189700826.49849933,1129188902.8720129
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Non-infectious,All conditions,15654012505.0057,2004372147.74372,11725443095.428009,19582581914.58339,27.4293865941667,570702244.8812171,73073896.16106041,427477408.4055388,713927081.3568956
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Health cost,External,All causes,587427572.0374736,767207.4617339653,585923845.412475,588931298.6624721,29.06975,20207520.602601454,26391.95251881992,20155792.375664566,20259248.829538338
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,Brucellosis,4850.287171131882,465.64899582967837,3937.6151393057125,5762.959202958052,29.06975,166.84997879692403,16.018335067541976,135.45404206454177,198.2459155293063
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,FMD,790688.924953375,75067.74203948621,643556.150555982,937821.699350768,29.06975,27199.715338225305,2582.331875557451,22138.3448621327,32261.08581431791
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,Other diseases,88393.24579161184,112216.9565885019,-131551.98912185186,308338.48070507555,29.06975,3040.7294796691353,3860.265622803839,-4525.391141026389,10606.85010036466
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Health cost,Non-infectious,All conditions,587427572.0374736,767207.4617339653,585923845.412475,588931298.6624721,29.06975,20207520.602601454,26391.95251881992,20155792.375664566,20259248.829538338
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,External,All causes,2821431164.54276,548553243.683249,1746266806.9235919,3896595522.161928,29.06975,97057290.29464512,18870242.90484951,60071614.20114008,134042966.38815017
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,FMD,46816215.11821482,20666.39237174484,46775708.9891662,46856721.24726345,29.06975,1610478.7663538498,710.924324142617,1609085.3546785302,1611872.1780291693
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,Other diseases,6607822171.478146,609384122.1735376,5413429292.018012,7802215050.938279,29.06975,227309219.08437967,20962826.380465522,186222079.37866724,268396358.79009208
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,Non-infectious,All conditions,4079824115.42532,559135624.316593,2983918291.7647977,5175729939.085842,29.06975,140346033.7782513,19234277.017057013,102646850.82481954,178045216.73168302
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Production loss,External,All causes,5779066948.93771,1198004694.75135,3430977747.225064,8127156150.650356,29.06975,198800022.32347062,41211386.22627817,118025705.31996539,279574339.3269759
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,Brucellosis,-83807952.41461253,4646934776.959032,-9191800115.254314,9024184210.42509,29.06975,-2882995.2928598467,159854652.24018204,-316198113.68361664,310432123.097897
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,FMD,244090532.72788894,4558349174.887112,-8690273850.05085,9178454915.506626,29.06975,8396719.363870999,156807305.70050007,-298945599.80910915,315739038.53685105
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,Other diseases,18992576537.53932,6902566512.708572,5463546172.63052,32521606902.448124,29.06975,653345024.8983676,237448430.50623322,187946101.10615057,1118743948.6905847
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Production loss,Non-infectious,All conditions,16436713130.256,2104590755.12964,12311715250.201906,20561711010.310097,29.06975,565423270.934769,72397965.41523887,423523258.72090083,707323283.1486373
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Health cost,External,All causes,616798950.6393473,805567.8348206636,615220037.6830988,618377863.5955958,34.9271654040404,17659576.53603334,23064.220228059927,17614370.664386343,17704782.40768034
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,Brucellosis,5092.801529688477,488.93144562116225,4134.495896270999,6051.107163105955,34.9271654040404,145.81204832326122,13.998600801558386,118.37479075220679,173.24930589431565
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,FMD,830223.3712010438,78821.12914146052,675733.9580837812,984712.7843183065,34.9271654040404,23770.13312122383,2256.728487114572,19346.945286479266,28193.320955968393
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,Other diseases,92812.9080811924,117827.80441792698,-138129.58857794447,323755.40474032925,34.9271654040404,2657.327241060786,3373.528972502778,-3954.789545044658,9269.44402716623
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Health cost,Non-infectious,All conditions,616798950.6393473,805567.8348206636,615220037.6830988,618377863.5955958,34.9271654040404,17659576.53603334,23064.220228059927,17614370.664386343,17704782.40768034
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,External,All causes,2962502716.60048,575980906.705715,1833580139.4572787,4091425293.7436814,34.9271654040404,84819443.04182714,16490914.737646732,52497250.156039536,117141635.92761473
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,FMD,49157025.87412556,20666.41142315154,49116519.70773619,49197532.04051494,34.9271654040404,1407415.2684729188,591.7002191297447,1406255.5360434246,1408575.0009024132
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,Other diseases,6938213264.652115,639853329.7894778,5684100738.264738,8192325791.039492,34.9271654040404,198648049.00112212,18319646.681532852,162741541.50531772,234554556.49692652
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Non-infectious,All conditions,4283815310.61688,587092398.294142,3133114209.9603615,5434516411.273398,34.9271654040404,122649956.30367774,16809047.957445376,89704222.3070848,155595690.30027068
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,External,All causes,6068020296.3846,1257904929.48865,3602526634.5868454,8533513958.182354,34.9271654040404,173733545.97171652,36015087.824537136,103143973.83562373,244323118.1078093
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,Brucellosis,-87998350.03532486,4879281515.806984,-9651390121.017012,9475393420.946363,34.9271654040404,-2519481.5845303363,139698754.8048358,-276329041.00200844,271290077.83294785
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,FMD,256295059.36429253,4786266633.626894,-9124787542.54442,9637377661.273005,34.9271654040404,7337986.246506112,137035644.8414567,-261251877.64274904,275927850.13576126
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,Other diseases,19942205364.416332,7247694838.340485,5736723481.268982,34147687247.563683,34.9271654040404,570965468.6752622,207508818.83767372,164248183.75342172,977682753.5971028
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Non-infectious,All conditions,17258548786.7688,2209820292.88492,12927301012.714355,21589796560.823242,34.9271654040404,494129672.05097944,63269385.5147285,370121676.4421116,618137667.6598473
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,External,All causes,647638898.1713147,845846.2265616967,645981039.5672538,649296756.7753756,34.9271654040404,18542555.36283501,24217.431239462927,18495089.197605662,18590021.528064355
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Brucellosis,5347.441606172901,513.3780179022204,4341.220691084549,6353.662521261253,34.9271654040404,153.1026507394243,14.698530841636305,124.29353028981714,181.91177118903144
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,FMD,871734.539761096,82762.18559853356,709520.6559879703,1033948.4235342217,34.9271654040404,24958.63977728502,2369.564911470301,20314.29255080323,29602.987003766808
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Other diseases,97453.55348525208,123719.19463882336,-145036.0680068417,339943.17497734586,34.9271654040404,2790.1936031138266,3542.2054211279174,-4152.5290222968915,9732.916228524544
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,All conditions,647638898.1713147,845846.2265616967,645981039.5672538,649296756.7753756,34.9271654040404,18542555.36283501,24217.431239462927,18495089.197605662,18590021.528064355
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,External,All causes,3110627846.3538,604779952.86675,1925259138.7349699,4295996553.97263,34.9271654040404,89060415.01993631,17315460.498171106,55122112.44352095,122998717.59635167
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,FMD,51614877.16783182,20666.432427307074,51574370.9602743,51655383.375389345,34.9271654040404,1477786.0318965642,591.7008204999186,1476626.2982883845,1478945.7655047441
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Other diseases,7285123912.716219,671845997.7648886,5968305757.097037,8601942068.3354,34.9271654040404,208580451.0168887,19235629.05815337,170878618.0629081,246282283.97086927
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,All conditions,4498006065.72703,616447011.079443,3289769924.0113215,5706242207.442738,34.9271654040404,128782453.82050663,17649500.15119555,94189433.52416335,163375474.1168499
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,External,All causes,6371421311.20383,1320800175.96282,3782652966.3167024,8960189656.090958,34.9271654040404,182420223.27030236,37815842.215756476,108301172.52741966,256539274.01318505
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Brucellosis,-92398267.53709568,5123245591.597335,-10133959627.067873,9949163091.993681,34.9271654040404,-2645455.6637569843,146683692.54507765,-290145493.0521092,284854581.7245952
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,FMD,269109812.3325072,5025579965.3038845,-9581026919.663105,10119246544.328121,34.9271654040404,7704885.558831418,143887427.08340487,-274314471.5246421,289724242.64230496
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Other diseases,20939315632.63709,7610079580.254162,6023559655.338932,35855071609.93524,34.9271654040404,599513742.1090236,217884259.7794616,172460592.94127893,1026566891.2767682
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,All conditions,18121476226.1072,2320311307.52802,13573666063.352282,22669286388.86212,34.9271654040404,518836155.6535273,66432854.7904321,388627760.2642804,649044551.0427743
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Health cost,External,All causes,335922921.3905328,321970.8493705047,335291858.5257666,336553984.255299,23.8661044574125,14075314.30150091,13490.716507381443,14048872.497146443,14101756.105855377
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Health cost,Infectious,Brucellosis,3554.55014378845,332.3972752620911,2903.0514842747516,4206.048803302148,23.8661044574125,148.93717364437552,13.927588218480828,121.6391007361531,176.2352465525979
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Health cost,Infectious,FMD,575877.110791037,57208.27679902728,463748.8882649435,688005.3333171305,23.8661044574125,24129.497623655003,2397.051303496626,19431.277068801613,28827.71817850839
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Health cost,Infectious,Other diseases,64381.295659425086,85519.07111177975,-103236.0837196632,231998.67503851338,23.8661044574125,2697.603866366599,3583.285712353389,-4325.636129846043,9720.84386257924
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Health cost,Non-infectious,All conditions,335922921.3905328,321970.8493705047,335291858.5257666,336553984.255299,23.8661044574125,14075314.30150091,13490.716507381443,14048872.497146443,14101756.105855377
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Mortality,External,All causes,3984847973.07942,665716006.629003,2680044600.086574,5289651346.072266,23.8661044574125,166966837.01314223,27893785.842466652,112295016.76190758,221638657.26437685
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Mortality,Infectious,Brucellosis,2582682.091938363,47886.47048344586,2488824.609790809,2676539.574085917,23.8661044574125,108215.48596449789,2006.4636258043759,104282.81725792131,112148.15467107446
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Mortality,Infectious,FMD,8718291.683956355,48088.373380614714,8624038.47213035,8812544.895782359,23.8661044574125,365300.15610689943,2014.9234436824522,361350.90615728183,369249.406056517
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Mortality,Infectious,Other diseases,7844488618.937605,810716086.0180184,6255485090.342289,9433492147.53292,23.8661044574125,328687433.3821668,33969351.28079608,262107504.87180647,395267361.8925271
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Mortality,Non-infectious,All conditions,4761397842.36456,713033040.465774,3363853083.051643,6158942601.677477,23.8661044574125,199504609.1774618,29876389.828852665,140946885.11291057,258062333.242013
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Production loss,External,All causes,26887768092.5442,6564659921.3953,14021034646.609413,39754501538.47899,23.8661044574125,1126609000.6655111,275062062.7304094,587487357.7139089,1665730643.6171136
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Production loss,Infectious,Brucellosis,2034968206.796944,25962677604.702564,-48851879898.42008,52921816312.01397,23.8661044574125,85266039.55950211,1087847312.9551268,-2046914693.8325465,2217446772.9515505
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Production loss,Infectious,FMD,3029791489.4137793,25766283567.755894,-47472124303.38777,53531707282.21533,23.8661044574125,126949561.24156097,1079618318.6801238,-1989102343.3714817,2243001465.854604
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Production loss,Infectious,Other diseases,44321719628.041275,37954796630.80425,-30069681768.335052,118713121024.4176,23.8661044574125,1857099037.9737287,1590322237.067725,-1259932546.679012,4974130622.62647
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Production loss,Non-infectious,All conditions,39492540583.4908,8372987414.21261,23081485251.634083,55903595915.34752,23.8661044574125,1654754367.3900635,350831759.29082423,967124119.180048,2342384615.600079
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Health cost,External,All causes,352719067.4600594,338069.39183902985,352056451.4520549,353381683.4680639,27.4293865941667,12859167.165446958,12325.0802812676,12835010.008095674,12883324.322798243
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Health cost,Infectious,Brucellosis,3732.2776509778723,349.0171390251958,3048.2040584884885,4416.351243467256,27.4293865941667,136.06857879102557,12.724205035610234,111.12913692122952,161.00802066082161
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Health cost,Infectious,FMD,604670.9663305889,60068.69063897864,486936.3326781908,722405.599982987,27.4293865941667,22044.640490034944,2189.939262139869,17752.3595362408,26336.921443829087
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Health cost,Infectious,Other diseases,67600.36044239625,89795.02466736872,-108397.88790564644,243598.60879043894,27.4293865941667,2464.52322986955,3273.679648616899,-3951.8888814195716,8880.93534115867
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Health cost,Non-infectious,All conditions,352719067.4600594,338069.39183902985,352056451.4520549,353381683.4680639,27.4293865941667,12859167.165446958,12325.0802812676,12835010.008095674,12883324.322798243
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Mortality,External,All causes,4184090384.85271,699001817.31435,2814046822.916584,5554133946.788836,27.4293865941667,152540428.5104401,25483683.891895853,102592408.08232424,202488448.93855596
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Mortality,Infectious,Brucellosis,2711816.19653528,47886.47053940702,2617958.7142780423,2805673.6787925176,27.4293865941667,98865.36059512141,1745.8090203734575,95443.57491518944,102287.14627505338
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Mortality,Infectious,FMD,9154206.268154174,48088.37344303806,9059953.05620582,9248459.480102528,27.4293865941667,333737.1849978214,1753.1698449743978,330300.9721016716,337173.3978939712
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Mortality,Infectious,Other diseases,8236713071.628921,851251889.5434256,6568259368.123806,9905166775.134035,27.4293865941667,300287906.3063186,31034302.813190065,239460672.792466,361115139.8201711
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Mortality,Non-infectious,All conditions,4999467746.73159,748684690.469389,3532045753.4115877,6466889740.051593,27.4293865941667,182266844.70569995,27294984.811239228,128768674.47567107,235765014.93572885
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Production loss,External,All causes,28232156497.1715,6892892917.46468,14722086378.94073,41742226615.402275,27.4293865941667,1029266782.9172499,251295919.20697796,536726781.27157307,1521806784.5629268
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Production loss,Infectious,Brucellosis,2136716617.136806,27260811484.933384,-51294473893.33263,55567907127.60623,27.4293865941667,77898811.54656273,993854215.1260077,-1870055450.1004124,2025853073.1935375
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Production loss,Infectious,FMD,3181281063.884473,27054597746.139305,-49845730518.54856,56208292646.31751,27.4293865941667,115980758.55480571,986336229.3305131,-1817238250.9329996,2049199768.0426111
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Production loss,Infectious,Other diseases,46537805609.44342,39852536462.338326,-31573165856.7397,124648777075.62654,27.4293865941667,1696640406.0723848,1452913878.5339665,-1151070795.8541894,4544351607.99896
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Production loss,Non-infectious,All conditions,41467167612.6654,8791636784.9226,24235559514.217102,58698775711.11369,27.4293865941667,1511778889.7796226,320518898.76357216,883561848.2030212,2139995931.356224
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Health cost,External,All causes,370355020.83306247,354972.8614309814,369659274.0246577,371050767.6414672,29.06975,12740220.360789565,12211.073759870016,12716286.65622022,12764154.065358913
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Health cost,Infectious,Brucellosis,3918.8915335267666,366.46799597645554,3200.614261412914,4637.168805640619,29.06975,134.80994963929055,12.606506625494045,110.10119665332223,159.51870262525887
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Health cost,Infectious,FMD,634904.5146471183,63072.12517092757,511283.14931210026,758525.8799821363,29.06975,21840.728408297913,2169.682407689353,17588.15088922678,26093.305927369045
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Health cost,Infectious,Other diseases,70980.37846451614,94284.77590073718,-113817.78230092872,255778.539229961,29.06975,2441.726484215246,3243.3982370243016,-3915.3340603523843,8798.787028782875
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Health cost,Non-infectious,All conditions,370355020.83306247,354972.8614309814,369659274.0246577,371050767.6414672,29.06975,12740220.360789565,12211.073759870016,12716286.65622022,12764154.065358913
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Mortality,External,All causes,4393294917.21467,733951918.534144,2954749156.887748,5831840677.541593,29.06975,151129435.82984614,25247961.146351244,101643431.98299772,200615439.6766946
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Mortality,Infectious,Brucellosis,2847407.006362045,47886.470601104214,2753549.523983881,2941264.4887402095,29.06975,97950.85978937022,1647.2955770553313,94722.16045834178,101179.55912039868
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Mortality,Infectious,FMD,9611916.581561886,48088.37351185982,9517663.369478641,9706169.79364513,29.06975,330650.12879580614,1654.2410413526027,327407.8163547551,333892.44123685727
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Mortality,Infectious,Other diseases,8648548746.954798,893814483.2588668,6896672359.767419,10400425134.142178,29.06975,297510255.4013983,30747236.672447022,237245671.52340212,357774839.2793945
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Mortality,Non-infectious,All conditions,5249441146.31697,786118922.973418,3708648057.2890706,6790234235.34487,29.06975,180580883.78183404,27042507.175789885,127577569.71728586,233584197.84638223
